exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Union Agricole Méditerranée,Fazenda Brasil,Maroc,Canterbury,0.0,Maïs,71.59121440050075,17928.128952337,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Maroc,Canterbury,0.0,Blé,123.47788785972813,4922.682317782515,Bio Certifié
Domaine Saada,Mercabarna,Maroc,Californie,0.0,Pamplemousses,171.12572005109385,1202.071204439376,Bio Certifié
Coopérative Oasis,Marché Wholesale Agadir,Maroc,Île-de-France,0.0,Tomates,163.69123636081042,13539.834043783412,Bio Certifié
Rungis International,Fattoria Toscana,Maroc,Souss-Massa,0.0,Mandarines,200.70371437935003,3097.1900887956303,Premium
Fazenda Brasil,Ferme Al Baraka,Maroc,Californie,0.0,Tomates,283.21313912125765,1875.592613915734,Premium
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Souss-Massa,0.0,Riz,141.23794101048068,3730.046485742364,Premium
Coopérative Oasis,Rungis International,Maroc,Meknès-Fès,0.0,Salades,258.45537635621275,2817.0525669642866,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,Meknès-Fès,0.0,Riz,473.1207302512685,1722.1801421603623,Bio Certifié
Rungis International,Fazenda Brasil,Maroc,Catalogne,0.0,Deglet Nour,121.12409855709723,3110.719530874004,Standard
Fattoria Toscana,Cooperative Grains Alliance,Maroc,Marrakech-Safi,0.0,Blé,700.7119827604671,3548.563920870438,Standard
Union Agricole Méditerranée,Coopérative Oasis,Maroc,Kansas,0.0,Raisins de Table,853.9015339740023,3012.4020439554206,Standard
Domaine Provence Bio,Domaine Saada,Maroc,Andalousie,0.0,Fromage,96.34753265270257,1888.9934164515614,Standard
Marché Wholesale Agadir,Ferme Al Baraka,Maroc,Kansas,0.0,Medjool,122.84177912396363,3951.597304404455,Premium
Fazenda Brasil,Domaine Provence Bio,Maroc,Île-de-France,0.0,Salades,267.9067399104461,2188.132883886896,Premium
Dairy Meadows,Domaine Provence Bio,Maroc,São Paulo,0.0,Maïs,358.94601799407445,-30.175643373609773,Standard
Ferme Al Baraka,Ferme Al Baraka,Maroc,Canterbury,0.0,Blé,123.47788785972813,4922.682317782515,Bio Certifié
Union Agricole Méditerranée,Rungis International,Maroc,Provence,0.0,Maïs,77.70910831817083,4509.299937514583,Standard
Coopérative Oasis,Mercabarna,Maroc,Marrakech-Safi,0.0,Olives à Huile,247.57153253435104,11808.950552117665,Premium
